ID NO,Name,Title,Date,Venue,Region,Oppose/Support,Party Affiliation,IDNO,Name,Month,Day ,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
1548,Tiahrt,Representative,9-Oct-02,House,Iraq,1,R,1548,Tiahrt,10,9,2,587,16.77,34.75,72.74,42.76,7.84,5.11,1.36,1.7,0,1.87,0.17,2.73,6.98,11.41,7.67,1.7,6.81,1.19,1.36,10.73,5.11,0.68,2.21,0.85,0,7.84,0.17,0.34,1.19,9.03,3.58,5.45,1.02,2.9,0.34,18.4,1.87,3.07,2.04,1.7,1.53,1.87,7.16,0.85,0.68,0,0.34,0.17,0.17,0,0.17,0,0,9.2,1.19,4.94,3.07,2.56,3.41,0.34,0.51,0.34,0.51,0.68,0,0,0,6.81,3.92,0,0,0,0,0.34,0,0.17,0,0.17,11.41
1549,Tierney,Representative,9-Oct-02,House,Iraq,0,D,1549,Tierney,10,9,2,844,26.38,31.87,73.1,45.85,9.83,3.44,0.24,2.49,0,0,0.71,6.4,6.28,11.14,7.11,1.78,5.21,2.84,2.73,11.14,8.29,1.3,0.83,0.59,0,5.92,0,0,0.71,7.46,1.78,5.69,0.59,2.96,1.07,20.38,2.61,2.37,2.96,2.25,1.42,1.07,6.75,3.55,0.95,0.12,0.71,0.12,0.83,0.36,0.47,0,0,10.31,2.13,5.21,2.84,3.2,3.2,0,0.24,0.47,0.12,0.24,0.24,0,0.12,3.91,6.52,0,0.12,0.71,0,0.36,0,0.47,0,0.47,12.56
1550,Turner,Representative,9-Oct-02,House,Iraq,1,D,1550,Turner,10,9,2,810,19.76,28.52,77.9,47.41,11.23,8.4,0.25,5.68,0,2.22,0.25,2.84,6.79,10,5.93,1.23,6.54,0.86,0.62,14.57,5.19,1.36,1.48,0.49,0,10.62,0.37,0.12,0.49,8.89,2.96,5.93,1.48,3.7,0.25,19.14,2.96,2.1,0.74,1.48,1.85,1.98,8.15,1.36,0.86,0.25,0.25,0.37,1.11,0.49,0.49,0,0.12,11.11,1.36,6.17,3.21,3.09,3.21,0.12,0.37,0.12,0.49,0.74,0,0,0,5.68,5.56,0,0.62,0,0,0.37,0,0.25,0,0,12.47
1551,UdallNM,Representative,9-Oct-02,House,Iraq,0,D,1551,UdallNM,10,9,2,509,14.54,25.74,77.8,51.47,9.04,4.91,0.79,3.93,0,0.2,0,4.13,10.02,12.18,9.04,1.77,5.7,3.14,4.72,11.59,4.72,1.38,3.34,0.2,0,6.29,0,0.2,0.79,7.66,2.55,5.11,0.39,3.14,0.79,17.88,2.75,3.14,1.77,0.98,2.16,0.2,6.09,2.16,0.39,0,0.39,0,0.79,0,0.79,0,0,9.82,1.18,5.11,3.93,3.14,4.72,0.2,0.2,0.79,0,0.98,0.59,0,0,7.47,5.3,0,1.18,0.39,0,0,0,0,0,0,14.34
1552,Velaz'Quez,Representative,9-Oct-02,House,Iraq,0,D,1552,Velaz'Quez,10,9,2,589,17.32,27.84,75.04,47.37,12.05,8.32,0.51,6.79,0,0.17,0.85,3.74,6.28,10.87,7.81,1.87,6.96,1.19,3.06,10.36,4.75,3.23,1.19,0.51,0,11.21,0.34,0,0.85,6.79,1.87,4.92,0.85,3.4,0.34,19.35,2.38,1.7,2.38,1.19,1.53,0.17,8.83,3.4,0.85,0.68,0.17,0,0.34,0.17,0.17,0,0,13.24,2.38,6.79,3.9,2.04,2.21,0.17,0.17,0.34,0.34,2.21,0.17,0,0.17,5.94,5.09,0,0,0.34,0,0.34,0,2.21,0,0,13.92
1553,Vitter,Representative,9-Oct-02,House,Iraq,1,R,1553,Vitter,10,9,2,235,13.06,33.19,75.32,46.38,12.77,8.51,2.55,1.28,0,2.98,1.7,4.26,5.96,10.64,8.09,0.85,7.23,1.7,5.11,8.94,4.68,0.43,1.28,0.85,0,8.09,0,0,1.28,8.51,4.26,4.26,0.85,2.98,0,16.17,4.68,2.13,0.85,1.7,2.98,0.43,3.83,0.85,1.28,0,1.28,0,0,0,0,0,0,7.66,0.85,2.55,3.83,2.13,3.83,0,0,0,2.55,0,0,0.43,0,10.64,5.11,0,0,0,0,0.43,0,0.43,0,0,16.6
1554,Walsh,Representative,9-Oct-02,House,Iraq,1,R,1554,Walsh,10,9,2,697,13.94,26.83,77.04,52.08,12.63,6.89,1.72,2.58,0,1.58,1,5.74,8.18,12.48,8.75,2.15,7.75,1.15,2.15,10.9,5.74,2.15,2.58,1,0,8.9,0,0,1,7.75,1.72,6.03,0.86,4.3,0.43,16.64,2.87,1.58,1.15,2.01,1.43,0.29,5.88,2.44,0.72,0.14,0.29,0.14,0.29,0.14,0,0.14,0,10.9,1.43,5.31,4.45,2.58,2.87,0.14,0.29,0,0.14,0.72,0,0,0.29,9.61,3.44,0,0.14,0.14,0,0,0,1.43,0,0.29,15.06
1555,Wicker,Representative,9-Oct-02,House,Iraq,1,R,1555,Wicker,10,9,2,336,13.44,32.74,77.38,47.62,13.99,7.44,0.89,3.87,0,1.79,0.89,6.55,7.74,11.61,7.74,1.49,6.55,1.79,1.19,11.31,2.08,1.19,1.79,0.6,0,11.31,0,0,2.08,6.55,2.98,3.27,0,2.08,0.6,20.54,5.06,4.17,1.79,1.19,2.38,1.79,4.46,2.08,2.68,0,2.38,0.3,0,0,0,0,0,8.63,1.79,4.46,2.38,1.49,2.68,0,0,0,0,0,0,0,0,6.85,5.65,0.6,0,0.6,0,0,0,0.89,0,0,14.58
1556,Wu,Representative,9-Oct-02,House,Iraq,0,D,1556,Wu,10,9,2,719,17.54,23.92,78.3,53.41,13.91,8.21,2.92,3.89,0.28,0.42,0.7,5.7,6.82,13.07,8.62,2.5,7.09,1.39,3.48,12.24,5.01,1.67,2.23,1.53,0,8.07,0,0,1.67,5.15,0.83,4.31,0.28,2.64,0.14,16.69,2.78,1.67,2.23,2.5,0.97,0.83,5.42,3.06,1.39,0.28,0.56,0.56,0.56,0.28,0.28,0,0,11.82,1.39,6.54,3.62,2.78,3.89,0.28,0.28,0.28,0.14,1.53,0,0,0,5.29,6.26,0.14,0.28,0.7,0,0.42,0,0.56,0.14,0,13.91
1296,Lee,Representative,10-Oct-02,House,Iraq,0,D,1296,Lee,10,10,2,1267,15.45,32.12,73.95,46.25,12.55,6.87,1.26,4.89,0.08,0,0.63,5.68,6.87,10.02,7.42,0.32,5.92,2.13,2.05,10.42,5.13,0.79,1.89,0.08,0,8.68,0,0.08,1.42,7.1,2.45,4.66,0.55,3.39,0.32,18.55,2.6,1.42,2.53,1.82,1.82,1.5,7.02,1.74,0.79,0.08,0.63,0.08,0.24,0.16,0.08,0,0,10.1,1.66,5.13,3,2.53,2.84,0,0.08,0.79,0.08,1.42,0,0,0,7.02,3.95,0.08,0.08,0.32,0,0.24,0,1.1,0,0,12.79
1297,Hyde,Representative,10-Oct-02,House,Iraq,1,R,1297,Hyde,10,10,2,1715,15.88,32.83,71.84,45.54,10.09,5.54,1.81,1.52,0.47,0.99,0.76,4.55,8.1,10.03,6.47,1.46,6.06,1.17,1.87,11.66,5.25,1.63,1.28,0.87,0,7.81,0.12,0.06,1.28,5.54,2.57,2.92,0.41,2.1,0.35,15.1,1.98,2.16,1.28,1.81,1.63,1.57,3.79,2.57,1.28,0.23,0.93,0.12,0.64,0.23,0.29,0.06,0.06,12.19,1.4,5.71,5.01,2.68,2.97,0.23,0.17,0.23,0.12,0.17,0.12,0.12,0.06,7.93,6.65,0.17,0.12,0.82,0,0.47,0,1.81,0.06,0,18.08
1298,DeFazio,Representative,10-Oct-02,House,Iraq,0,D,1298,DeFazio,10,10,2,141,11.75,39.01,52.48,34.75,9.93,4.26,0,0.71,0,1.42,2.13,5.67,5.67,9.93,4.96,3.55,2.13,0.71,0.71,9.93,0.71,1.42,1.42,0,0,4.96,0,0,0.71,4.96,0,4.96,0,3.55,0.71,9.22,3.55,2.13,0.71,0.71,0,0,2.13,1.42,0.71,0,0.71,0,0,0,0,0,0,3.55,0.71,0.71,2.13,3.55,4.96,0,0,0,0,0,0,0,0,8.51,12.77,0,0,0,0,9.93,0,0,0,0.71,31.91
1299,Linder,Representative,10-Oct-02,House,Iraq,1,R,1299,Linder,10,10,2,266,13.3,29.32,75.56,42.48,12.78,7.89,1.88,4.51,0,0.38,1.13,4.89,8.65,9.77,5.64,1.13,7.52,0.38,1.5,10.15,2.26,0.75,1.88,0.38,0,13.91,0,0,3.38,6.39,3.76,2.63,0.38,1.88,0.38,9.4,1.5,1.5,1.13,0.75,0.38,2.26,3.01,0.75,3.76,0,3.38,0.38,0,0,0,0,0,11.28,1.88,3.01,6.39,2.26,4.14,0.38,0,0.38,0.38,0.38,0,0,0,10.15,4.89,0,0,0,0,0.75,0,2.63,0,0,18.42
1300,Kilpatrick,Representative,10-Oct-02,House,Iraq,0,D,1300,Kilpatrick,10,10,2,153,17,27.45,73.86,50.33,15.69,8.5,1.96,3.92,1.31,0.65,0.65,7.19,9.15,14.38,7.19,0.65,12.42,0.65,1.31,9.8,5.88,1.31,0.65,0,0,10.46,0,0,1.96,3.27,2.61,0.65,0,0.65,0,15.03,1.31,0,1.96,0.65,0.65,0,9.15,1.31,1.31,0,1.31,0,0,0,0,0,0,9.8,3.27,5.23,2.61,3.92,3.27,0,0,0,0,0,0.65,0,0,7.84,6.54,0,0,0,0,0,0,7.84,0,0,22.22
1301,Oberstar,Representative,10-Oct-02,House,Iraq,0,D,1301,Oberstar,10,10,2,462,22,40.69,70.13,37.66,6.49,4.33,0.43,3.25,0,0.65,0,2.16,7.14,6.06,4.11,1.52,1.73,1.95,0.65,12.77,4.55,1.52,1.52,0.87,0,5.84,0,0,0.65,7.79,4.33,3.46,0.43,2.16,0.65,12.99,1.3,0.65,1.3,0.87,1.52,2.6,3.9,1.3,0.87,0.22,0.22,0.65,1.3,0.22,1.08,0,0,12.55,0.87,7.58,3.9,6.93,6.71,0,1.52,1.73,0,0.65,0,0,0,6.71,6.06,0.22,0,0,0,0.65,0,0.43,0,0,14.07
1302,Honda,Representative,10-Oct-02,House,Iraq,0,D,1302,Honda,10,10,2,135,12.27,32.59,71.85,43.7,13.33,8.89,2.22,5.19,0,1.48,0,4.44,6.67,8.89,6.67,0,5.93,2.22,2.22,11.11,2.22,2.22,0,0,0,8.89,0,0,0.74,8.89,3.7,5.19,0,5.19,0,11.85,0.74,2.22,2.22,0.74,0.74,2.22,2.96,2.96,1.48,0,1.48,0,0,0,0,0,0,11.85,1.48,8.15,2.22,4.44,2.96,0,0,0,0,1.48,0,0,0,7.41,3.7,0,0,0.74,0,0.74,0,0,0,0,12.59
1303,GreenWI,Representative,10-Oct-02,House,Iraq,1,R,1303,GreenWI,10,10,2,345,11.13,33.04,73.62,45.22,12.46,7.54,1.16,2.03,0.29,2.03,2.03,4.93,6.67,10.43,7.25,0,7.83,1.16,2.9,8.7,4.64,2.03,2.32,0.29,0,10.43,0,0,1.45,8.12,2.61,5.22,0.58,3.19,0.58,13.33,1.74,0.58,0.87,0,1.16,1.45,5.8,1.74,1.74,0.29,1.16,0,0,0,0,0,0,11.59,1.45,3.77,6.09,2.32,0.58,1.45,0.58,0.29,0,0.58,0,0,0,8.99,6.67,0.29,0,0,0,0.29,0,0,0,0,16.23
1304,McDermott,Representative,10-Oct-02,House,Iraq,0,D,1304,McDermott,10,10,2,4515,22.24,31.85,70.7,45.01,8,4.34,0.64,2.57,0,0.33,0.8,3.65,7.91,10.59,6.8,1.99,5.4,1.59,2.9,12.12,4.67,1.75,1.88,0.73,0,6.53,0.04,0.2,0.6,5.91,1.84,4.08,0.6,2.77,0.24,15.59,1.88,1.86,1.62,1.9,1.42,1.15,4.67,2.39,0.95,0.22,0.49,0.09,0.75,0.22,0.42,0,0.11,11.47,1.59,5.71,3.99,3.06,2.06,0.24,0.13,0.55,0.04,1.13,0.02,0.04,0,7.46,5.12,0.09,0.13,0.16,0,0.73,0,3.08,0.18,0.11,17.23
1305,Rivers,Representative,10-Oct-02,House,Iraq,0,D,1305,Rivers,10,10,2,140,15.56,39.29,70.71,46.43,11.43,2.86,2.14,0.71,0,0,0,8.57,7.86,5.71,4.29,0,5,0.71,0.71,13.57,2.14,1.43,3.57,2.14,0,3.57,0,0.71,0.71,5,3.57,1.43,0,0.71,0,14.29,3.57,2.14,2.14,2.86,0.71,0.71,2.86,1.43,0.71,0,0.71,0,0,0,0,0,0,12.14,3.57,5,2.86,4.29,5.71,0,0,0.71,0,0,0,0,0,6.43,7.14,0,0,0,0,1.43,0,2.14,0,0,17.14
1306,WattNC,Representative,10-Oct-02,House,Iraq,0,D,1306,WattNC,10,10,2,132,18.86,36.36,75.76,48.48,17.42,7.58,5.3,1.52,0,0,0.76,9.85,6.82,10.61,7.58,0.76,9.09,0.76,3.03,12.12,0.76,1.52,0,0,0,9.85,0,2.27,0.76,9.85,6.06,3.79,0,2.27,0.76,14.39,6.06,0.76,1.52,2.27,0,0,2.27,2.27,1.52,0,1.52,0,0.76,0,0.76,0,0,3.79,0.76,2.27,0.76,4.55,2.27,0.76,0,0,0,0.76,0,0,0,5.3,5.3,0,0,0,0,0,0,0,0,0,10.61
1307,Jackson-Lee,Representative,10-Oct-02,House,Iraq,0,D,1307,Jackson-Lee,10,10,2,510,21.25,28.63,76.67,50,10.78,5.29,2.35,2.16,0,0.59,0.2,5.49,7.25,11.76,8.63,1.37,7.65,1.37,2.35,13.73,4.71,1.37,1.57,0.59,0,7.06,0,0.39,1.37,6.27,2.55,3.53,0.2,2.94,0,18.24,3.14,2.35,1.37,1.57,1.37,1.96,5.29,2.35,1.57,0,1.18,0.39,1.18,0.78,0.39,0,0,9.41,1.37,5.69,2.35,1.76,1.57,0,0.2,0,0,1.57,0,0,0,5.1,4.51,0,0,0,0,0.2,0,0.2,0,0,10
1308,Woolsey,Representative,10-Oct-02,House,Iraq,0,D,1308,Woolsey,10,10,2,161,10.73,27.33,73.91,45.34,10.56,6.83,2.48,2.48,0,0.62,1.24,3.73,9.94,6.21,4.35,1.24,4.35,0,1.86,11.8,3.11,0,3.73,0.62,0,7.45,0.62,0,1.86,6.83,4.35,2.48,0.62,1.86,0.62,11.18,0.62,4.35,0,0,0.62,1.24,4.35,0,1.24,0,1.24,0,0,0,0,0,0,13.04,1.24,7.45,3.73,1.86,5.59,0,0,0,0,1.24,0,0,0,9.94,4.97,0.62,0,0.62,0,0,0,0,0,0,16.15
1309,Filner,Representative,10-Oct-02,House,Iraq,0,D,1309,Filner,10,10,2,176,10.35,30.11,80.68,50,14.77,11.36,1.14,9.09,0,0.57,0.57,3.41,11.36,13.64,10.23,0.57,5.68,3.41,0.57,8.52,2.27,1.14,2.84,0,0,14.2,0,0,2.27,9.66,3.98,5.68,1.7,2.84,1.14,16.48,1.14,1.14,3.41,2.27,0.57,2.84,6.25,1.7,1.14,0,1.14,0,0,0,0,0,0,13.07,5.11,6.25,1.7,3.41,3.41,0,0,0,0,1.14,0,0,0,9.66,5.11,0,0,0,0,0,0,0,0,0,14.77
1310,Lantos,Representative,10-Oct-02,House,Iraq,1,D,1310,Lantos,10,10,2,1025,14.04,35.22,73.66,43.8,10.44,6.05,2.83,2.83,0,0.29,0.1,4.39,7.02,8.39,5.85,0.1,5.07,2.15,1.66,11.71,5.46,0.39,2.15,0.78,0,7.8,0,1.07,2.05,10.05,7.02,2.93,0.29,1.56,0.39,16.1,2.93,1.85,2.05,1.07,2.15,1.66,5.17,0.98,2.15,0.39,1.66,0.1,1.07,0.68,0.39,0,0,9.66,1.46,5.07,2.83,4,3.71,0.2,0.39,0.1,0.2,0.49,0.1,0,0.1,7.22,6.93,0.2,0.1,0.2,0,0.2,0,0.68,0.39,0,16.29
1311,Stark,Representative,10-Oct-02,House,Iraq,0,D,1311,Stark,10,10,2,171,12.21,28.65,76.02,50.88,12.28,7.6,1.75,1.75,3.51,0.58,0,4.68,8.77,14.04,8.77,1.75,10.53,0.58,3.51,11.11,3.51,2.34,2.34,1.17,0,9.94,0,0.58,1.75,5.26,2.34,2.92,0.58,2.34,0,13.45,2.34,1.17,2.92,2.34,1.75,0,4.09,1.17,2.92,1.17,1.75,0,0.58,0.58,0,0,0,11.11,1.17,5.85,4.09,2.34,1.17,1.17,0.58,0.58,0,2.34,0.58,0,0,8.19,4.68,0,0,0.58,0,0,0,0.58,0,0,14.04
1312,Kingston,Representative,10-Oct-02,House,Iraq,1,R,1312,Kingston,10,10,2,515,17.17,26.6,73.98,50.49,11.46,6.02,1.94,1.94,0.19,0.19,1.75,5.44,8.74,16.12,9.13,2.33,8.35,0.58,3.11,11.84,5.05,1.36,0.78,0.39,0,7.57,0,0,2.52,6.02,2.91,3.11,0.39,1.94,0.39,15.15,3.69,1.17,1.55,1.75,0.39,0.97,4.08,3.88,2.14,0,2.14,0,0,0,0,0,0,10.87,2.52,4.27,4.47,0.78,0.58,0,0,0,0.19,0,0,0.39,0,11.84,9.9,0.19,1.17,0.19,0,0.39,0,1.17,0,0,24.85
1313,Payne,Representative,10-Oct-02,House,Iraq,0,D,1313,Payne,10,10,2,172,12.29,25,79.07,55.81,18.02,8.14,0,6.4,0,0.58,1.16,9.88,8.14,16.28,11.05,0,11.63,0,1.16,9.88,5.23,2.91,0,0.58,0,12.79,0,0,1.74,6.98,1.16,5.81,0,5.23,0.58,13.37,0.58,1.16,1.74,2.33,0.58,0.58,4.07,5.81,1.74,0.58,1.16,0,0,0,0,0,0,5.81,1.16,4.07,0.58,0.58,4.07,0,0,0,0,0,0,0,0,8.14,6.98,0,0.58,0.58,0,0,0,0.58,0.58,0,18.02
1314,Clayton,Representative,10-Oct-02,House,Iraq,0,D,1314,Clayton,10,10,2,178,16.18,30.34,70.22,41.57,7.87,2.25,0.56,1.69,0,0,0,5.62,8.99,8.43,6.18,0.56,3.93,2.25,1.12,11.24,2.25,2.25,2.25,0.56,0,4.49,0,0,1.12,8.99,4.49,4.49,0,4.49,0,14.04,1.12,0.56,3.37,2.25,3.37,0,1.69,2.81,0.56,0,0.56,0,0,0,0,0,0,11.24,2.81,4.49,3.37,3.37,2.81,0,0,0,0,1.69,0,0,0,6.18,4.49,0,0,0,0,0,0,1.12,0,0,11.8
1315,Cox,Representative,10-Oct-02,House,Iraq,1,R,1315,Cox,10,10,2,1227,20.8,30.24,73.02,46.94,12.31,5.3,0.33,3.5,0,0.81,0.65,7.01,7.66,10.59,7.33,0.57,6.76,1.55,2.04,10.35,5.22,1.06,2.2,0.16,0,7.25,0,0.24,0.57,6.11,3.26,2.85,0.73,1.55,0.49,19.32,5.46,2.12,2.2,1.3,2.53,0.81,5.79,2.12,1.14,0.24,0.73,0.16,0.57,0.49,0.08,0,0,9.45,1.39,4.32,3.83,1.96,2.04,0.16,0.41,0.41,0.08,0.41,0.08,0,0.41,6.6,7.91,0,0.57,0.41,0,0.16,0,1.22,0,0,16.87
1316,JacksonIL,Representative,10-Oct-02,House,Iraq,0,D,1316,JacksonIL,10,10,2,179,9.94,33.52,70.95,44.13,10.06,7.26,1.68,4.47,0,0,1.12,2.79,6.15,10.06,4.47,0,8.94,1.12,1.68,14.53,6.15,1.68,1.12,0,0,10.06,0,0,1.68,6.15,4.47,1.68,0,1.12,0,15.64,1.68,2.79,0,2.79,0.56,0,5.59,2.79,1.12,0,1.12,0,0.56,0,0.56,0,0,9.5,2.23,4.47,2.79,4.47,2.79,0,0,3.35,0,0,0,0,0,8.38,3.35,0,0,1.68,0,0,0,0.56,0,0,13.97
1317,Hinchey,Representative,10-Oct-02,House,Iraq,0,D,1317,Hinchey,10,10,2,143,17.88,39.16,74.13,45.45,11.19,3.5,0,2.8,0,0,0.7,7.69,7.69,8.39,6.29,0.7,3.5,2.8,1.4,11.19,6.29,0.7,1.4,1.4,0,4.9,0,0,0.7,6.29,1.4,4.9,0,3.5,1.4,16.08,3.5,2.8,1.4,0.7,3.5,0,4.2,2.1,0.7,0,0.7,0,0,0,0,0,0,11.89,3.5,5.59,2.8,2.8,3.5,0,0.7,0,0,0,0,0,0,5.59,4.9,0,0,0,0,0.7,0,0,0,0,11.19
1318,WeldonPA,Representative,10-Oct-02,House,Iraq,1,R,1318,WeldonPA,10,10,2,537,16.78,22.16,80.63,53.82,13.41,10.24,3.35,3.35,0.37,0.74,2.42,3.17,6.15,16.2,9.12,5.59,7.64,1.3,4.47,13.22,5.59,2.05,0.74,0.56,0,11.55,0,0.37,1.68,3.54,1.49,1.86,0.37,1.3,0.19,16.39,1.3,1.49,2.98,0.93,0.74,0.56,6.7,2.98,2.42,0.37,1.68,0.37,0.93,0.56,0.37,0,0,13.59,1.86,6.7,3.72,3.35,1.49,0.37,0.37,0.37,1.49,0.19,0.19,0,0,5.77,4.47,0,0.19,0.93,0,0.19,0,0,0,0,11.55
1319,Owens,Representative,10-Oct-02,House,Iraq,0,D,1319,Owens,10,10,2,159,17.67,39.62,74.21,46.54,11.95,6.29,1.26,5.03,0,0,0,5.66,6.29,11.95,7.55,1.89,6.29,1.26,1.89,14.47,3.14,0.63,2.52,0,0,10.06,0,0.63,0.63,9.43,4.4,4.4,0,1.89,0,14.47,0.63,0,1.89,0,0.63,0.63,8.81,0.63,1.26,0,0.63,0.63,0.63,0,0.63,0,0,8.81,1.26,4.4,2.52,5.66,0,0,0,1.89,0,0.63,0,0,0,9.43,5.66,0,0,0,0,0,0,0,0,0,15.09
1320,JonesOH,Representative,10-Oct-02,House,Iraq,0,D,1320,JonesOH,10,10,2,207,23,16.91,82.61,62.8,12.56,9.18,3.86,4.35,0,0.48,0.48,3.38,6.28,18.36,12.56,3.38,8.21,0.97,2.9,16.91,7.73,1.45,3.86,0.48,0,8.7,0,0,0.97,3.38,2.9,0.48,0,0.48,0,20.29,1.93,1.45,2.9,2.42,2.9,0,6.28,4.83,1.93,0,1.93,0,0,0,0,0,0,12.08,2.42,6.28,2.9,0.48,0.97,0,0,0,1.45,0.48,0,0,0,6.28,6.76,0,0,0,0,0,0,0,0,0,13.04
1321,BrownOH,Representative,10-Oct-02,House,Iraq,0,D,1321,BrownOH,10,10,2,335,14.57,30.45,67.76,42.99,7.76,5.37,1.49,2.69,0,0.3,0.9,2.39,6.57,8.36,5.37,0.6,5.67,1.49,0.6,14.03,6.87,0.9,1.49,0.3,0,9.85,0,0.3,2.09,4.18,1.19,2.99,0.3,2.69,0,17.61,0.6,1.19,1.49,2.09,0.9,2.09,8.96,2.99,1.19,0,0.9,0.3,0,0,0,0,0,13.43,3.88,6.27,2.99,1.49,2.39,0,0,0,0,1.19,0,0,0,5.97,7.16,0.3,0,1.79,0,0.3,0,1.19,0,0,16.72
1322,LewisCA,Representative,10-Oct-02,House,Iraq,1,R,1322,LewisCA,10,10,2,471,17.44,26.11,81.32,50.32,14.44,7.64,2.97,3.61,0,0.42,0.64,6.79,8.28,12.1,8.49,1.06,7.86,0.85,2.34,11.68,2.97,1.7,1.7,0.64,0,10.83,0,0.85,0.85,6.79,5.31,1.49,0.42,0.85,0.21,15.92,2.55,1.49,1.49,2.12,1.7,1.27,3.18,2.12,2.12,0.85,1.06,0.21,0.21,0.21,0,0,0,10.62,1.91,4.88,4.67,3.4,4.46,0.85,0.21,0.64,0,0.42,0,0.21,0.21,5.52,3.82,0,0,0.21,0,1.7,0,0.21,0,0.21,11.68
1323,Farr,Representative,10-Oct-02,House,Iraq,0,D,1323,Farr,10,10,2,233,19.42,23.18,78.54,53.65,14.59,5.58,1.72,3.43,0,0.43,0,9.01,9.44,14.59,8.58,0.43,12.45,0.43,2.58,13.3,3,0.86,1.72,0,0,8.15,0,0,0.86,7.73,6.01,1.72,0,1.29,0.43,15.02,2.15,0,1.72,3.86,0.43,0.86,5.58,3,2.58,1.29,1.29,0,0,0,0,0,0,12.02,2.58,6.01,3.86,2.58,2.58,0.43,0,0.43,0,0.86,0,0.43,0.43,3.86,3.86,0,0,1.29,0,0,0,0.43,0,0,9.44
1324,Buyer,Representative,10-Oct-02,House,Iraq,1,R,1324,Buyer,10,10,2,589,15.5,31.07,72.16,44.48,9.85,5.26,0.85,2.21,0,0.34,1.87,4.58,8.32,12.56,8.32,1.87,7.47,2.21,3.23,11.21,4.92,0.68,0.51,0.17,0,8.32,0,0.34,0.51,6.45,2.89,3.57,0.17,3.23,0,15.11,2.38,2.04,2.04,1.53,0.85,1.36,4.58,1.19,1.87,0.17,1.02,0.51,0.17,0.17,0,0,0,12.73,2.21,6.79,3.74,3.57,2.89,0.34,0,0.17,0.17,0.68,0,0.17,0,8.15,5.09,0.17,0.17,0,0,1.02,0,2.04,0,0,16.64
1325,BrownFL,Representative,10-Oct-02,House,Iraq,0,D,1325,BrownFL,10,10,2,729,19.7,29.9,73.94,45.95,10.15,6.31,3.16,2.19,0.41,0.27,0.27,3.84,7.68,10.15,6.45,1.37,6.31,1.51,2.74,10.97,5.49,2.19,2.33,0.55,0,6.45,0,0.41,0.69,5.76,2.61,3.16,0.27,1.51,0.69,14.54,2.33,1.65,1.51,1.51,1.23,0.82,3.84,2.61,1.23,0.55,0.55,0.14,0.55,0.14,0.41,0,0,10.97,1.1,5.21,4.94,3.43,2.06,0.14,0.69,1.1,0.27,0.55,0.14,0,0.55,6.58,6.86,0.14,0.27,0.27,0,0.41,0,1.23,0,0,15.78
1326,Christensen,Representative,10-Oct-02,House,Iraq,,D,1326,Christensen,10,10,2,265,18.93,30.94,76.23,48.68,9.43,5.66,1.13,4.53,0,0,0,3.77,6.79,11.32,9.06,2.26,4.53,3.02,1.51,13.21,6.79,2.26,0.38,0.38,0,8.68,0,0,2.64,7.55,3.77,3.77,0.38,2.64,0.38,20.38,1.51,0.75,3.77,3.02,2.26,1.13,7.55,4.15,2.26,0,1.89,0,0.38,0,0.38,0,0,9.06,1.13,4.91,3.02,2.64,3.4,0,0.38,0.75,0.38,0.75,0,0,0,7.92,4.91,0,0,0,0,0,0,0,0,0,12.83
1327,Blumenauer,Representative,10-Oct-02,House,Iraq,0,D,1327,Blumenauer,10,10,2,294,17.29,38.1,71.09,42.18,7.48,3.06,1.36,1.36,0.34,0,0,4.42,8.5,6.8,4.42,0.34,6.12,0.34,1.02,14.63,3.74,1.36,1.36,0.34,0,5.44,0,0,1.36,6.12,3.4,2.72,0,2.04,0,12.93,2.72,1.7,0.34,0.34,1.02,1.36,5.1,1.36,1.02,0,0.68,0.34,1.36,0.68,0.68,0,0,14.29,2.04,9.52,2.72,3.06,3.74,0,0.34,0,0.34,0.68,0,0,0,6.12,4.76,0,0.34,0,0,1.02,0,1.7,0,0,13.95
1328,Spratt,Representative,10-Oct-02,House,Iraq,1,D,1328,Spratt,10,10,2,1537,17.47,26.22,76.12,49.77,14.31,7.16,2.08,3.25,0.26,1.24,0.33,7.16,7.22,11.84,6.18,2.08,6.7,1.04,1.89,11.71,4.88,1.17,2.02,1.24,0,9.95,0.07,0.13,1.04,5.47,3.38,2.08,0.26,1.04,0.59,17.24,1.69,2.34,1.82,1.56,1.37,1.5,4.88,2.8,1.82,0,1.63,0.13,0.46,0.26,0.2,0,0,11.06,1.82,5.14,3.64,3.12,3.32,0,0.13,0.78,0,0.72,0,0,0.13,6.96,7.16,0,0.13,0.07,0,0.52,0,0.52,0.13,0.26,15.88
